                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      2.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                 star_age                                star_mass                                    log_L                                    log_R                                 log_Teff                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                              center_si28                               center_s32                              center_ar36                              center_ca40                              center_ti44                              center_cr48                              center_fe52                              center_fe54                              center_fe56                              center_ni56                        center_degeneracy                                center_ye                           center_entropy                    compactness_parameter                        dynamic_timescale                             kh_timescale                            nuc_timescale                                       pp                                      cno                                 tri_alfa                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lneu                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                           he_core_radius                            c_core_radius                            o_core_radius                           si_core_radius                           fe_core_radius                       max_abs_v_velocity            surf_avg_omega_div_omega_crit               log_total_angular_momentum                           surf_avg_omega                           surf_avg_v_rot                                star_mdot 
                                      35                  2.9483411457712123E-002                  2.5000000000000000E+001                  4.5067132373249530E+000                  2.6862378303544188E+000                  3.5451888123803426E+000                  5.4789143224792891E+000                 -5.6949832083556986E+000                  8.0088318909102671E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254041E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565785090703683E+001                  8.4993046917670945E-001                  3.6061497064559731E+001                  2.8179701147156501E-005                  2.1424974450726219E+007                  9.4082421905263448E+002                  7.7844291694168709E+006                 -2.2528400288011188E+001                 -8.2002180478281247E+001                 -9.8999999999999986E+001                 -2.2528400288011188E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3172407323822540E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  3.5390093749254538E-002                  2.5000000000000000E+001                  4.5181284236483013E+000                  2.6868651088070430E+000                  3.5477289697348673E+000                  5.4789386830126592E+000                 -5.6949263450082563E+000                  8.0089164316042627E+000                  6.9999999999999996E-001                  2.9797635251138614E-005                  2.7997020236474884E-001                  3.4003315958871425E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742709E-004                  4.1673601164254030E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565739742899364E+001                  8.4993046917670945E-001                  3.6061480951423277E+001                  2.8181151666682556E-005                  2.1471442899372987E+007                  9.1509466594913329E+002                  7.5824854396312945E+006                 -2.2528025933602134E+001                 -8.2000627195850697E+001                 -9.8999999999999986E+001                 -2.2528025933602134E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3172032969413390E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  4.2478112499105450E-002                  2.5000000000000000E+001                  4.5295490135363679E+000                  2.6875590687708746E+000                  3.5502371372249684E+000                  5.4789675386417667E+000                 -5.6948589617468235E+000                  8.0090165939176181E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565685969545264E+001                  8.4993046917670922E-001                  3.6061461679803969E+001                  2.8182873952134971E-005                  2.1522968512432158E+007                  8.8992103856811036E+002                  7.3856886413075672E+006                 -2.2527585443463824E+001                 -8.1998805371268645E+001                 -9.8999999999999986E+001                 -2.2527585443463824E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3171592479274967E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  5.0983734998926541E-002                  2.5000000000000000E+001                  4.5415760678236810E+000                  2.6883235370531917E+000                  3.5528616666556379E+000                  5.4790014829677283E+000                 -5.6947796457387909E+000                  8.0091344596360852E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742709E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565622606019890E+001                  8.4993046917670945E-001                  3.6061438663771973E+001                  2.8184908270022279E-005                  2.1579872416922081E+007                  8.6409193456920025E+002                  7.1839605841952851E+006                 -2.2527071685737013E+001                 -8.1996683486967626E+001                 -9.8999999999999986E+001                 -2.2527071685737013E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3171078721548025E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  6.1190481998711847E-002                  2.5000000000000000E+001                  4.5525396630570985E+000                  2.6891476297589021E+000                  3.5551905191111364E+000                  5.4790416512093625E+000                 -5.6946857440616512E+000                  8.0092739709584340E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565547535860199E+001                  8.4993046917670945E-001                  3.6061411146062547E+001                  2.8187324232673204E-005                  2.1641383037230600E+007                  8.4095404429957932E+002                  7.0048742868482480E+006                 -2.2526468131237248E+001                 -8.1994192269890959E+001                 -9.8999999999999986E+001                 -2.2526468131237248E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3170475167048100E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  7.3438578398454205E-002                  2.5000000000000000E+001                  4.5631285892541822E+000                  2.6900334432175743E+000                  3.5573948439310716E+000                  5.4790888512589984E+000                 -5.6945753281263407E+000                  8.0094379658038175E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871425E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565459162626178E+001                  8.4993046917670945E-001                  3.6061378293723109E+001                  2.8190177622622752E-005                  2.1707696050619360E+007                  8.1902568918542556E+002                  6.8361474169175941E+006                 -2.2525766029065000E+001                 -8.1991294140990149E+001                 -9.8999999999999986E+001                 -2.2525766029065000E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3169773064875663E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  8.8136294078145050E-002                  2.5000000000000000E+001                  4.5730924094665513E+000                  2.6909735550374321E+000                  3.5594157430742350E+000                  5.4791442471158414E+000                 -5.6944456430324832E+000                  8.0096305140609836E+000                  6.9999999999999996E-001                  2.9797635251138614E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619417E-003                  6.2332839588502868E-004                  8.1070994611742709E-004                  4.1673601164254041E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565355240320585E+001                  8.4993046917670945E-001                  3.6061339084635222E+001                  2.8193544820591500E-005                  2.1778296175202884E+007                  7.9871822064115679E+002                  6.6810942627546042E+006                 -2.2524951778043715E+001                 -8.1987935481890418E+001                 -9.8999999999999986E+001                 -2.2524951778043715E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3168958813854154E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.0577355289377406E-001                  2.5000000000000000E+001                  4.5820915264013511E+000                  2.6919577998867146E+000                  3.5611733998832937E+000                  5.4792092288309870E+000                 -5.6942933979025199E+000                  8.0098564768162515E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871425E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619417E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254030E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565233086044046E+001                  8.4993046917670945E-001                  3.6061292297682996E+001                  2.8197517711324031E-005                  2.1852456631103922E+007                  7.8056707792677912E+002                  6.5440782282147966E+006                 -2.2524009695342063E+001                 -8.1984056334121647E+001                 -9.8999999999999986E+001                 -2.2524009695342063E+001                 -9.8999999999999986E+001                 -3.8230809449325605E+001                 -2.3168016731152239E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.2693826347252887E-001                  2.5000000000000000E+001                  4.5905363301253042E+000                  2.6929799732746198E+000                  3.5627735141203294E+000                  5.4792851884350267E+000                 -5.6941152682814584E+000                  8.0101207451839684E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619417E-003                  6.2332839588502868E-004                  8.1070994611742730E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3565089950620441E+001                  8.4993046917670922E-001                  3.6061236508850840E+001                  2.8202195762910269E-005                  2.1929742241327289E+007                  7.6373598352452586E+002                  6.4180586066363435E+006                 -2.2522925972268531E+001                 -8.1979596495460953E+001                 -9.8999999999999986E+001                 -2.2522925972268531E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3166933008078392E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.5233591616703465E-001                  2.5000000000000000E+001                  4.5982021753124620E+000                  2.6940261229043072E+000                  3.5641669006022751E+000                  5.4793739643853865E+000                 -5.6939068839253180E+000                  8.0104297626767753E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  3.4003315958871425E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619421E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3564922250726726E+001                  8.4993046917670945E-001                  3.6061169995465065E+001                  2.8207707117120191E-005                  2.2009123709861558E+007                  7.4856800048499701E+002                  6.3057657507923348E+006                 -2.2521681785940739E+001                 -8.1974477576708850E+001                 -9.8999999999999986E+001                 -2.2521681785940739E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3165688821750230E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.8281309940044160E-001                  2.5000000000000000E+001                  4.6050876799649503E+000                  2.6950837753317018E+000                  3.5653594505516999E+000                  5.4794776623151273E+000                 -5.6936632274487025E+000                  8.0107909189193034E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619421E-003                  6.2332839588502868E-004                  8.1070994611742730E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3564725859067716E+001                  8.4993046917670945E-001                  3.6061090714028317E+001                  2.8214201579052273E-005                  2.2089670112835832E+007                  7.3500128952057719E+002                  6.2065795867867731E+006                 -2.2520257286254569E+001                 -8.1968618388365513E+001                 -9.8999999999999986E+001                 -2.2520257286254569E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3164264322063620E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  2.1938571928052991E-001                  2.5000000000000000E+001                  4.6112055771929477E+000                  2.6961395074412500E+000                  3.5663610588039254E+000                  5.4795987334681469E+000                 -5.6933784480709893E+000                  8.0112128244441347E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254041E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3564495953648603E+001                  8.4993046917670945E-001                  3.6060996236690656E+001                  2.8221855826588179E-005                  2.2170364243685547E+007                  7.2296033696599807E+002                  6.1197605752568003E+006                 -2.2518630636172869E+001                 -8.1961931640132065E+001                 -9.8999999999999986E+001                 -2.2518630636172869E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3162637671981397E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  2.6327286313663589E-001                  2.5000000000000000E+001                  4.6166177994551187E+000                  2.6971794623528575E+000                  3.5671941369136642E+000                  5.4797400336347932E+000                 -5.6930457177396070E+000                  8.0117055203403655E+000                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742719E-004                  4.1673601164254030E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3564226896981618E+001                  8.4993046917670945E-001                  3.6060883681293738E+001                  2.8230874253321147E-005                  2.2250140653188530E+007                  7.1229893420323083E+002                  6.0439687366299368E+006                 -2.2516777867097609E+001                 -8.1954332810602224E+001                 -9.8999999999999986E+001                 -2.2516777867097609E+001                 -9.8999999999999986E+001                 -3.8230809449325605E+001                 -2.3160784902905519E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  3.1593743576396305E-001                  2.5000000000000000E+001                  4.6213677683281222E+000                  2.6981905549975957E+000                  3.5678760828095459E+000                  5.4799015624996255E+000                 -5.6926506327859734E+000                  8.0122804741755100E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871425E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502868E-004                  8.1070994611742730E-004                  4.1673601164254030E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3563885900384474E+001                  8.4993046917670945E-001                  3.6060645141735051E+001                  2.8241485044991760E-005                  2.2327978210717872E+007                  7.0291244576697829E+002                  5.9782247793402001E+006                 -2.2514672361417695E+001                 -8.1945743771490768E+001                 -9.8999999999999986E+001                 -2.2514672361417695E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3158679397224869E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  3.7913492291675566E-001                  2.5000000000000000E+001                  4.6255335218721436E+000                  2.6991588319235618E+000                  3.5684333827325685E+000                  5.4800263187147635E+000                 -5.6920618591014280E+000                  8.0129503463061980E+000                  6.9999999999999996E-001                  2.9797635251138614E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502857E-004                  8.1070994611742719E-004                  4.1673601164254030E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3562976170439279E+001                  8.4993046917670945E-001                  3.6058332681635548E+001                  2.8253926983356925E-005                  2.2402774893986631E+007                  6.9465185938287811E+002                  5.9211557757889796E+006                 -2.2512284097399373E+001                 -8.1936082394496836E+001                 -9.8999999999999986E+001                 -2.2512284097399373E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3156291133205677E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  4.5497190750010674E-001                  2.5000000000000000E+001                  4.6291515355565647E+000                  2.7000701928088979E+000                  3.5688822057110059E+000                  5.4801649517833448E+000                 -5.6913680882597228E+000                  8.0137262094742852E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871425E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502857E-004                  8.1070994611742719E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3561875535685543E+001                  8.4993046917670956E-001                  3.6055468105513683E+001                  2.8268430660711805E-005                  2.2473403859932791E+007                  6.8744479486978184E+002                  5.8720328043080950E+006                 -2.2509576090483275E+001                 -8.1925198787511746E+001                 -9.8999999999999986E+001                 -2.2509576090483275E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3153583126288567E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  5.4597628900012807E-001                  2.5000000000000000E+001                  4.6322828550682926E+000                  2.7009105233751369E+000                  3.5692448703058175E+000                  5.4803209398783705E+000                 -5.6905621503653965E+000                  8.0146193988320231E+000                  6.9999999999999996E-001                  2.9797635251138618E-005                  2.7997020236474884E-001                  3.4003315958871429E-003                  1.0042037297056470E-003                  9.3356844324987802E-003                  1.9378459386619419E-003                  6.2332839588502857E-004                  8.1070994611742709E-004                  4.1673601164254036E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3560579852323889E+001                  8.4993046917670945E-001                  3.6052057204857526E+001                  2.8285194458993095E-005                  2.2538725392473832E+007                  6.8118672823663940E+002                  5.8298469520900529E+006                 -2.2506501559316213E+001                 -8.1912924752935368E+001                 -9.8999999999999986E+001                 -2.2506501559316213E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3150508595120328E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
