                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
 
                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                 star_age                                star_mass                                    log_L                                    log_R                                 log_Teff                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                              center_si28                               center_s32                              center_ar36                              center_ca40                              center_ti44                              center_cr48                              center_fe52                              center_fe54                              center_fe56                              center_ni56                        center_degeneracy                                center_ye                           center_entropy                    compactness_parameter                        dynamic_timescale                             kh_timescale                            nuc_timescale                                       pp                                      cno                                 tri_alfa                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lneu                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                           he_core_radius                            c_core_radius                            o_core_radius                           si_core_radius                           fe_core_radius                       max_abs_v_velocity            surf_avg_omega_div_omega_crit               log_total_angular_momentum                           surf_avg_omega                           surf_avg_v_rot                                star_mdot 
                                      36                  3.5390093749254538E-002                  1.5000000000000000E+001                  4.2179231144221587E+000                  2.5226296833641757E+000                  3.5547953551497646E+000                  5.4785313868680827E+000                 -5.4157265815686424E+000                  8.2434133250440453E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922983456511188E+001                  8.4972062314292340E-001                  3.4244937191414216E+001                  3.4153617637942652E-005                  1.5719273380838089E+007                  9.5986301797721239E+002                  9.0817207667516861E+006                 -2.2503058827715037E+001                 -8.1997924407743270E+001                 -9.8999999999999986E+001                 -2.2503058827715037E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3147065864218284E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  4.2478112499105450E-002                  1.5000000000000000E+001                  4.2261063908424381E+000                  2.5231014787843185E+000                  3.5566052765447638E+000                  5.4785510069612675E+000                 -5.4156856906355033E+000                  8.2434759700960907E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922958278342044E+001                  8.4972062314292340E-001                  3.4244930281164145E+001                  3.4154886990053555E-005                  1.5744909190011164E+007                  9.4092322288638672E+002                  8.9121988550755978E+006                 -2.2502765091228287E+001                 -8.1996698044749039E+001                 -9.8999999999999986E+001                 -2.2502765091228287E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3146772127731534E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  5.0983734998926541E-002                  1.5000000000000000E+001                  4.2334083949989871E+000                  2.5236054776542716E+000                  3.5581787781489242E+000                  5.4785743255013388E+000                 -5.4156370787469799E+000                  8.2435504354139297E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922928321332920E+001                  8.4972062314292340E-001                  3.4244921993730372E+001                  3.4156398453804635E-005                  1.5772341016465632E+007                  9.2416216461268050E+002                  8.7636064041427951E+006                 -2.2502418364944191E+001                 -8.1995256443495521E+001                 -9.8999999999999986E+001                 -2.2502418364944191E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3146425401447438E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  6.1190481998711847E-002                  1.5000000000000000E+001                  4.2404197849240290E+000                  2.5241438562191547E+000                  3.5596624363477427E+000                  5.4786019081960236E+000                 -5.4155795545837782E+000                  8.2436385381673034E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922892829592573E+001                  8.4972062314292340E-001                  3.4244912059018219E+001                  3.4158191802938685E-005                  1.5801696870065838E+007                  9.0823538055207246E+002                  8.6232598692747597E+006                 -2.2502011735766043E+001                 -8.1993568521291309E+001                 -9.8999999999999986E+001                 -2.2502011735766043E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3146018772269290E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  7.3438578398454205E-002                  1.5000000000000000E+001                  4.2471365212349772E+000                  2.5247126184425155E+000                  3.5610572393137998E+000                  5.4786345017545655E+000                 -5.4155115507604314E+000                  8.2437426724495122E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922850816660626E+001                  8.4972062314292340E-001                  3.4244900149528355E+001                  3.4160318555934227E-005                  1.5832768787830267E+007                  8.9312638049162820E+002                  8.4909197804245558E+006                 -2.2501535882452227E+001                 -8.1991594170582090E+001                 -9.8999999999999986E+001                 -2.2501535882452227E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3145542918955471E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  8.8136294078145050E-002                  1.5000000000000000E+001                  4.2534147688412993E+000                  2.5253052290321554E+000                  3.5623304959205604E+000                  5.4786729905482741E+000                 -5.4154312100021489E+000                  8.2438656745687453E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922801111332351E+001                  8.4972062314292340E-001                  3.4244885871815704E+001                  3.4162840115303079E-005                  1.5865208557277499E+007                  8.7910764983368369E+002                  8.3690563149642125E+006                 -2.2500980157140464E+001                 -8.1989288342735748E+001                 -9.8999999999999986E+001                 -2.2500980157140464E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3144987193643708E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.0577355289377406E-001                  1.5000000000000000E+001                  4.2591920271392816E+000                  2.5259143476853727E+000                  3.5634702511684475E+000                  5.4787183863254656E+000                 -5.4153364038765437E+000                  8.2440107926087354E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922742364215139E+001                  8.4972062314292340E-001                  3.4244868754495300E+001                  3.4165827815897342E-005                  1.5898621255757485E+007                  8.6627480268783233E+002                  8.2584630863166926E+006                 -2.2500333130553965E+001                 -8.1986603051395335E+001                 -9.8999999999999986E+001                 -2.2500333130553965E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3144340167057212E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.2693826347252887E-001                  1.5000000000000000E+001                  4.2644197906414885E+000                  2.5265317421687294E+000                  3.5644684948023206E+000                  5.4787718759795840E+000                 -5.4152246332592231E+000                  8.2441818389531534E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922672985707917E+001                  8.4972062314292340E-001                  3.4244848231250799E+001                  3.4169364823944964E-005                  1.5932559727652578E+007                  8.5469374236246222E+002                  8.1596488330008499E+006                 -2.2499582744859822E+001                 -8.1983496355603421E+001                 -9.8999999999999986E+001                 -2.2499582744859822E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3143589781363069E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.5233591616703465E-001                  1.5000000000000000E+001                  4.2690865083105454E+000                  2.5271488843710666E+000                  3.5653266031184168E+000                  5.4788347857366606E+000                 -5.4150930979027860E+000                  8.2443830804362150E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922591179548050E+001                  8.4972062314292340E-001                  3.4244823624147948E+001                  3.4173547774291468E-005                  1.5966556734901711E+007                  8.4435808143955023E+002                  8.0724386063703811E+006                 -2.2498716466193336E+001                 -8.1979918393224992E+001                 -9.8999999999999986E+001                 -2.2498716466193336E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3142723502696580E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.8281309940044160E-001                  1.5000000000000000E+001                  4.2731868125732300E+000                  2.5277570701766363E+000                  3.5660475862813028E+000                  5.4789086173158434E+000                 -5.4149386192861462E+000                  8.2446193554143310E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922494891022911E+001                  8.4972062314292340E-001                  3.4244794120147091E+001                  3.4178489077137361E-005                  1.6000131324707974E+007                  8.3525325033997865E+002                  7.9965829474829352E+006                 -2.2497721371827438E+001                 -8.1975813029055971E+001                 -9.8999999999999986E+001                 -2.2497721371827438E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3141728408330685E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  2.1938571928052991E-001                  1.5000000000000000E+001                  4.2767503670044347E+000                  2.5283480786161969E+000                  3.5666429706693235E+000                  5.4789950831696332E+000                 -5.4147575645464991E+000                  8.2448961886491130E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922381753966834E+001                  8.4972062314292340E-001                  3.4244758742928298E+001                  3.4184317990685985E-005                  1.6032825283383423E+007                  8.2730111847448950E+002                  7.9312363509380724E+006                 -2.2496584575870052E+001                 -8.1971128271445352E+001                 -9.8999999999999986E+001                 -2.2496584575870052E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3140591612373296E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  2.6327286313663589E-001                  1.5000000000000000E+001                  4.2798129383700436E+000                  2.5289138739106227E+000                  3.5671257158635128E+000                  5.4790961730597090E+000                 -5.4145457058485729E+000                  8.2452200056069724E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922248998417341E+001                  8.4972062314292340E-001                  3.4244716317546676E+001                  3.4191184292554353E-005                  1.6064187067029791E+007                  8.2041812199215804E+002                  7.8755033520090785E+006                 -2.2495291928969063E+001                 -8.1965810389496511E+001                 -9.8999999999999986E+001                 -2.2495291928969063E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3139298965472310E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  3.1593743576396305E-001                  1.5000000000000000E+001                  4.2824311300222613E+000                  2.5294468995658259E+000                  3.5675137509489656E+000                  5.4792140661085771E+000                 -5.4142983922838095E+000                  8.2455978617716887E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2922093534668809E+001                  8.4972062314292340E-001                  3.4244665434863975E+001                  3.4199251168886419E-005                  1.6093788561929949E+007                  8.1448675725846476E+002                  7.8281678480662899E+006                 -2.2493828825625393E+001                 -8.1959808255621425E+001                 -9.8999999999999986E+001                 -2.2493828825625393E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3137835862128636E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  3.7913492291675566E-001                  1.5000000000000000E+001                  4.2846495504216913E+000                  2.5299399077733953E+000                  3.5678218519450380E+000                  5.4793511349305533E+000                 -5.4140105335328563E+000                  8.2460374627473598E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2921911926343887E+001                  8.4972062314292340E-001                  3.4244604403819828E+001                  3.4208691122613100E-005                  1.6121216249714311E+007                  8.0941751693268839E+002                  7.7882827256047102E+006                 -2.2492177495120842E+001                 -8.1953063167724295E+001                 -9.8999999999999986E+001                 -2.2492177495120842E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3136184531624089E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  4.5497190750010674E-001                  1.5000000000000000E+001                  4.2865190000823299E+000                  2.5303858593314321E+000                  3.5680662385811801E+000                  5.4795099397260056E+000                 -5.4136766023329503E+000                  8.2465471541973159E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2921700370376534E+001                  8.4972062314292340E-001                  3.4244531194355851E+001                  3.4219674885817850E-005                  1.6146066281213166E+007                  8.0511366463148534E+002                  7.7548295936928345E+006                 -2.2490314442538867E+001                 -8.1945520339891573E+001                 -9.8999999999999986E+001                 -2.2490314442538867E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3134321479042114E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  5.4597628900012807E-001                  1.5000000000000000E+001                  4.2880711724926694E+000                  2.5307776835889606E+000                  3.5682583695550001E+000                  5.4796895082636450E+000                 -5.4132855499844830E+000                  8.2471353570329029E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2921430400634359E+001                  8.4972062314292340E-001                  3.4244371402909287E+001                  3.4232360637992512E-005                  1.6167931755362025E+007                  8.0151785437529600E+002                  7.7271632318778429E+006                 -2.2488205720955161E+001                 -8.1937078125124259E+001                 -9.8999999999999986E+001                 -2.2488205720955161E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3132212757458404E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  6.5518154680015361E-001                  1.5000000000000000E+001                  4.2897686212385020E+000                  2.5310983715067419E+000                  3.5685223877825680E+000                  5.4797631210267816E+000                 -5.4128114838081069E+000                  8.2476530109495609E+000                  7.0000000000000007E-001                  2.9797635251138621E-005                  2.7997020236474890E-001                  3.4003315958871438E-003                  1.0042037297056472E-003                  9.3356844324987819E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.2920608383505906E+001                  8.4972062314292340E-001                  3.4242513031261772E+001                  3.4244213680065219E-005                  1.6185849549849499E+007                  7.9780189647989653E+002                  7.6970204037643215E+006                 -2.2486696789958508E+001                 -8.1931301165766030E+001                 -9.8999999999999986E+001                 -2.2486696789958508E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3130703826461755E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0638169602961752E+003                  0.0000000000000000E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
